Semantics,Syntax,Semantic_classes_of_nouns,Pejorative,Chained,Associated_verbs,Left_context,Center,Right_context,Full_context,Author,Created,Publ_year,Left_context_tags,Right_context_tags,Verb_tags,Left_context_tags_norm,Right_context_tags_norm
Topic change,ungoverned,Concrete,no,no,, вам только для демонстрации опытов.  , Химия ,"хворостью, а церковь почитать надо "," Хворость хворостью, а церковь почитать надо ― через силу встань и поклонись.  ",Ф. В. Гладков ,1948 ,1980 ,"[OpencorporaTag('NPRO,2per plur,datv'), OpencorporaTag('PRCL'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('NOUN,inan,masc plur,gent')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('PRED,pres')]",[],"[OpencorporaTag('NPRO,2per plur,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('PRED,pres')]"
Topic change,ungoverned,Concrete,no,no,,   Но , хохот ,"химией, но так надежнее…  ","  Но лучше всего лекарства хранить так (даже в походе), чтобы все рассказанное здесь пригодилось вам только для демонстрации опытов.  Химия ― химией, но так надежнее…  ",обобщенный ,1968 ,1968 ,[OpencorporaTag('CONJ')],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('COMP,Qual')]",[],[OpencorporaTag('CONJ')],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Qual masc,sing,nomn')]"
Topic change,ungoverned,Abstract,no,no,,"  Конечно, расчет расчетом и ", храбрость ,"хохотом, а через месяц с ","  Но хохот хохотом, а через месяц с небольшим опера была завершена.  ",Борис Евсеев ,2010 ,2010 ,"[OpencorporaTag('CONJ,Prnt'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('PREP')]",[],"[OpencorporaTag('CONJ,Prnt'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('PREP')]"
Topic change,ungoverned,Abstract,no,no,, Бонапарте это качество не лишнее: , храбрость ,"храбростью, но положение дел таково "," Конечно, расчет расчетом и храбрость храбростью, но положение дел таково, что надобно действовать осторожно и не спеша решаться как на продолжение войны, так и на заключение мира; а впрочем, государь знает, что должно делать».  ",С. П. Жихарев ,1806-1809 ,1955 ,"[OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,loct'), OpencorporaTag('PRCL'), OpencorporaTag('NOUN,inan,neut sing,accs'), OpencorporaTag('PRCL'), OpencorporaTag('ADJF neut,sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,accs'), OpencorporaTag('NOUN,inan,neut plur,gent'), OpencorporaTag('ADJS,Apro neut,sing')]",[],"[OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('NOUN,inan,neut sing,accs'), OpencorporaTag('PRCL'), OpencorporaTag('ADJF masc,sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,accs'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('ADJS,Apro masc,sing')]"
Topic change,ungoverned,Abstract,no,no,," Сидит Суворов, горные планты рассматривает, ― ", храбрость ,храбростью да и военные соображения ," Опытные люди говорят, что он всегда известен был за отличного тактика, а с Бонапарте это качество не лишнее: храбрость храбростью да и военные соображения необходимы ― они сберегают солдат.  ",С. П. Жихарев ,1806-1809 ,1955 ,"[OpencorporaTag('VERB,impf,intr sing,3per,pres,indc'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('ADJF,Qual plur,nomn'), OpencorporaTag('NOUN,anim,masc plur,nomn'), OpencorporaTag('VERB,impf,tran sing,3per,pres,indc')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('PRCL'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc plur,nomn'), OpencorporaTag('NOUN,inan,neut sing,gent')]",[],"[OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn')]"
Topic change,ungoverned,Abstract,no,no,," в первый раз задумался ― да, ", храбрость ,"храбростью, а без ума бобра "," Сидит Суворов, горные планты рассматривает, ― храбрость храбростью, а без ума бобра не убьешь.  ",Саша Черный ,1932 ,1994 ,"[OpencorporaTag('PREP'), OpencorporaTag('ADJF,Anum masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('PRCL')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('NOUN,anim,masc sing,gent')]",[],"[OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('PRCL')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('NOUN,anim,masc sing,nomn')]"
Topic change,ungoverned,Human + animals,no,no,,  , Хрущёв ,"храбростью, страна большая, необъятная, но ","  После его отъезда я в первый раз задумался ― да, храбрость храбростью, страна большая, необъятная, но с голыми руками против хорошо вооруженного Запада воевать нельзя.  ",Л. Ф. Зуров ,1956-1969 ,2005 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADJF,Qual femn,sing,nomn'), OpencorporaTag('ADJF,Qual femn,sing,nomn'), OpencorporaTag('CONJ')]",[],[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADJF,Qual femn,sing,gent'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('CONJ')]"
Topic change,ungoverned,Human + animals,yes,yes,, когда не сумел править государством?   ― , Царь ,"Хрущёвым, а виза цензуры всё "," Хрущёв ― Хрущёвым, а виза цензуры всё равно должна была на каждом листе стоять.  ",А. И. Солженицын ,1967-1974 ,1975 ,"[OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('NOUN,inan,neut sing,ablt')]","[OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('ADJF,Apro neut,sing,nomn')]",[],"[OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('NOUN,inan,neut sing,nomn')]","[OpencorporaTag('ADJS,Qual masc,sing'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADJF,Apro inan,masc,sing,accs')]"
Topic change,ungoverned,Human + animals,no,no,," палач перестал быть палачом, а ", цезарь ,"царем, а солдат ― солдатом!  Не "," Как ему быть не виноватым, когда не сумел править государством?   ― Царь ― царем, а солдат ― солдатом!  Не-ет, мы дак так не делали, когда служили, не поступали!  ",Сергей Залыгин ,1976 , ,"[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,anim,masc sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,anim,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,ablt'), OpencorporaTag('PRCL')]",[],"[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('PRCL')]"
Topic change,ungoverned,Concrete,no,no,,   , Цензура ,цезарем.  ," Но они не требовали, чтобы палач перестал быть палачом, а цезарь цезарем.  ",Дмитрий Шляпентох ,2013 ,2013 ,[],"[OpencorporaTag('NOUN,anim,masc sing,ablt')]",[],[],"[OpencorporaTag('NOUN,anim,masc sing,nomn')]"
Topic change,ungoverned,Concrete,no,no,,   Однако , церковь ,"цензурой, но все-таки в печати ","  Цензура цензурой, но все-таки в печати, как ее ни зажимали, время от времени появлялись и неожиданные для ЦК статьи.  ",Александр Яковлев ,2001 ,2001 ,"[OpencorporaTag('CONJ,Prnt')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro plur,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,gent')]",[],"[OpencorporaTag('CONJ,Prnt')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro inan,masc,sing,accs'), OpencorporaTag('PRCL'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn')]"
Topic change,ungoverned,Substances,no,no,," сейчас будем пить чай, тетушка.   ― ", Чай ,"церковью, а светские соблазны соблазнами ","  Однако церковь церковью, а светские соблазны соблазнами, и как раз два соблазнительнейших места находились тут же по соседству, всего в нескольких шагах от нашего дома.  ",А. Н. Бенуа ,1955 ,1955 ,"[OpencorporaTag('ADVB'), OpencorporaTag('VERB,impf,intr plur,1per,futr,indc'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('VERB,impf,tran sing,impr,excl'), OpencorporaTag('NOUN,anim,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF plur,nomn'), OpencorporaTag('NOUN,inan,masc plur,nomn'), OpencorporaTag('NOUN,inan,masc plur,ablt')]",[],"[OpencorporaTag('ADVB'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('NOUN,anim,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF inan,masc,sing,accs'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn')]"
Topic change,ungoverned,Substances,no,no,,"  дело делом, а ", чай ,"чаем, батюшка, а ужин ужином ","  ― Да мы сейчас будем пить чай, тетушка.   ― Чай чаем, батюшка, а ужин ужином.  Да что это мы стоим?..  ",М. Н. Загоскин ,1842-1850 ,1988 ,"[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('ADJS,Qual masc,sing'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,ablt')]",[],"[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn')]"
Topic change,ungoverned,Substances,no,no,,  , Чай ,"чаем: выкушай, родимый.  "," дело делом, а чай чаем: выкушай, родимый.  ",М. Е. Салтыков-Щедрин ,1856-1857 ,1965 ,[],"[OpencorporaTag('ADJS,Qual masc,sing'), OpencorporaTag('VERB,perf,tran sing,impr,excl'), OpencorporaTag('ADJF,Qual masc,sing,nomn')]",[],[],"[OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('ADJF,Qual masc,sing,nomn')]"
Topic change,ungoverned,Concrete,no,no,,  , Чахотка ,"чаем, а главное ― к родителям "," Чай ― чаем, а главное ― к родителям почтение…  ",А. А. Потехин ,1877 ,1905 ,[],"[OpencorporaTag('ADJS,Qual masc,sing'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Qual neut,sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,anim,masc plur,datv')]",[],[],"[OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,anim,masc sing,nomn')]"
Topic change,ungoverned,Human + animals,no,no,, тут же началась и реакция.  , Человек ,"чахоткой, но все же не "," Чахотка чахоткой, но все же не одна она была причиной того, что, будучи всего сорока лет, он уже стал похож на очень пожилого монгола своим желтоватым, морщинистым лицом.  ",И. А. Бунин ,1928-1929 ,2008 ,"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,perf,intr femn,sing,past,indc'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro plur,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('PRCL')]",[],"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro inan,masc,sing,accs'), OpencorporaTag('PRCL'), OpencorporaTag('PRCL')]"
Topic change,ungoverned,Human + animals,no,no,," выходило: по виду, как есть ", человек ,"человеком, но где же гражданин ","  Но тут же началась и реакция.  Человек ― человеком, но где же гражданин?  Русская мысль сороковых годов слишком мало думала о гражданстве.  ",Е. А. Соловьев-Андреевич ,1893 ,1997 ,"[OpencorporaTag('VERB,perf,tran neut,sing,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,loc2'), OpencorporaTag('CONJ'), OpencorporaTag('INTJ')]","[OpencorporaTag('NOUN,anim,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Ques'), OpencorporaTag('PRCL'), OpencorporaTag('NOUN,anim,masc sing,nomn')]",[],"[OpencorporaTag('INFN,impf,intr'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('CONJ'), OpencorporaTag('INTJ')]","[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Ques'), OpencorporaTag('PRCL'), OpencorporaTag('NOUN,anim,masc sing,nomn')]"
